"pr_lost";"pr_rem";"ave_pr_rem";"amphibians";"birds";"mammals";"reptiles";"LC";"NT";"VU";"EN";"CR";"endangered"
0.399;99.601;72.3413983923739;70.1832083000798;74.5600119130348;75.3986311644478;64.1977640959171;76.0473227400187;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.412;99.588;72.3413579997576;70.1832083000798;74.5599920579768;75.3984811550722;64.1977640959171;76.0472559754306;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.426;99.574;72.3413095286182;70.1832083000798;74.5599722029187;75.3982936433527;64.1977640959171;76.047175857925;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.439;99.561;72.3412650967403;70.1832083000798;74.5599523478606;75.3981248828052;64.1977640959171;76.0471024168781;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.453;99.547;72.3412287433857;70.1832083000798;74.5599424203316;75.3979748734296;64.1977640959171;76.0470423287488;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.466;99.534;72.3411883507695;70.1832083000798;74.5599225652735;75.397824864054;64.1977640959171;76.0469755641608;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.479;99.521;72.3411479581532;70.1832083000798;74.5599027102154;75.3976748546784;64.1977640959171;76.0469087995727;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.492;99.508;72.3411035262754;70.1832083000798;74.5598828551574;75.3975060941309;64.1977640959171;76.0468353585258;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.503;99.497;72.3410712121824;70.1832083000798;74.5598729276283;75.3973748359273;64.1977640959171;76.0467819468554;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.516;99.484;72.3410267803046;70.1832083000798;74.5598530725702;75.3972060753797;64.1977640959171;76.0467085058085;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.53;99.47;72.3409863876883;70.1832083000798;74.5598332175122;75.3970560660041;64.1977640959171;76.0466417412205;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.545;99.455;72.3409338772872;70.1832083000798;74.5598133624541;75.3968498031127;64.1977640959171;76.046554947256;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.56;99.44;72.340893484671;70.1832083000798;74.559793507396;75.3966997937371;64.1977640959171;76.0464881826679;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.576;99.424;72.3408328957467;70.1832083000798;74.5597736523379;75.3964560285018;64.1977640959171;76.0463880357858;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.591;99.409;72.3407925031304;70.1832083000798;74.5597537972799;75.3963060191262;64.1977640959171;76.0463212711978;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.606;99.394;72.3407359534677;70.1832083000798;74.5597339422218;75.3960810050628;64.1977640959171;76.0462278007745;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.621;99.379;72.3406955608515;70.1832083000798;74.5597140871637;75.3959309956872;64.1977640959171;76.0461610361864;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.636;99.364;72.3406430504504;70.1832083000798;74.5596942321056;75.3957247327958;64.1977640959171;76.0460742422219;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.652;99.348;72.3405945793109;70.1832083000798;74.5596644495185;75.3955559722483;64.1977640959171;76.0459941247162;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.667;99.333;72.3405380296482;70.1832083000798;74.5596445944604;75.3953309581849;64.1977640959171;76.045900654293;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.683;99.317;72.3404976370319;70.1832083000798;74.5596247394024;75.3951809488093;64.1977640959171;76.0458338897049;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.7;99.3;72.3404410873692;70.1832083000798;74.5596048843443;75.3949559347459;64.1977640959171;76.0457404192816;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.716;99.284;72.3403804984449;70.1832083000798;74.5595751017572;75.3947309206825;64.1977640959171;76.0456402723995;72.4694335389792;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.734;99.266;72.3403199095205;70.1832083000798;74.5595453191701;75.3945059066192;64.1977640959171;76.0455468019762;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.751;99.249;72.3402754776427;70.1832083000798;74.559525464112;75.3943371460716;64.1977640959171;76.0454733609294;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.767;99.233;72.3402229672416;70.1832083000798;74.5595056090539;75.3941308831802;64.1977640959171;76.0453865669649;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.785;99.215;72.3401623783172;70.1832083000798;74.5594758264668;75.3939058691168;64.1977640959171;76.0452864200828;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.803;99.197;72.3401058286545;70.1832083000798;74.5594559714087;75.3936808550534;64.1977640959171;76.0451929496595;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.821;99.179;72.3400452397302;70.1832083000798;74.5594261888216;75.3934558409901;64.1977640959171;76.0450928027774;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.84;99.16;72.3399846508058;70.1832083000798;74.5593964062345;75.3932308269267;64.1977640959171;76.0449926558953;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.859;99.141;72.3399281011431;70.1832083000798;74.5593765511764;75.3930058128633;64.1977640959171;76.044899185472;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.878;99.122;72.3398675122188;70.1832083000798;74.5593467685893;75.3927807987999;64.1977640959171;76.0447990385899;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.899;99.101;72.3397948055096;70.1832083000798;74.5593169860022;75.3924995312207;64.1977640959171;76.0446788623314;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.92;99.08;72.3397301773236;70.1832083000798;74.5592872034151;75.3922557659854;64.1977640959171;76.0445720389905;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.941;99.059;72.3396655491376;70.1832083000798;74.559257420828;75.39201200075;64.1977640959171;76.0444652156496;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.962;99.038;72.33959688169;70.1832083000798;74.5592375657699;75.3917307331708;64.1977640959171;76.0443517158499;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
0.982;99.018;72.3395362927657;70.1832083000798;74.5592077831828;75.3915057191074;64.1977640959171;76.0442515689678;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.002;98.998;72.3394716645797;70.1832083000798;74.5591780005957;75.3912619538721;64.1977640959171;76.0441447456269;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.023;98.977;72.3393989578705;70.1832083000798;74.5591482180085;75.3909806862929;64.1977640959171;76.0440245693684;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.042;98.958;72.3393383689462;70.1832083000798;74.5591184354214;75.3907556722295;64.1977640959171;76.0439244224863;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.063;98.937;72.3392777800218;70.1832083000798;74.5590886528343;75.3905306581661;64.1977640959171;76.0438242756042;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.085;98.915;72.3392050733126;70.1832083000798;74.5590687977762;75.390230639415;64.1977640959171;76.0437040993457;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.107;98.893;72.3391283273418;70.1832083000798;74.5590290876601;75.3899493718357;64.1977640959171;76.0435772466284;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.128;98.872;72.3390636991558;70.1832083000798;74.558999305073;75.3897056066004;64.1977640959171;76.0434704232875;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.15;98.85;72.338986953185;70.1832083000798;74.5589695224859;75.3894055878492;64.1977640959171;76.0433435705702;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.174;98.826;72.3389142464757;70.1832083000798;74.5589397398987;75.38912432027;64.1977640959171;76.0432233943117;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.197;98.803;72.3388496182898;70.1832083000798;74.5589099573116;75.3888805550347;64.1977640959171;76.0431165709708;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.221;98.779;72.3387728723189;70.1832083000798;74.5588801747245;75.3885805362835;64.1977640959171;76.0429897182534;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.245;98.755;72.3386840085632;70.1832083000798;74.5588305370793;75.3882617663604;64.1977640959171;76.0428428361597;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.265;98.735;72.338611301854;70.1832083000798;74.5588007544922;75.3879804987812;64.1977640959171;76.0427226599012;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.286;98.714;72.3385183988367;70.1832083000798;74.5587709719051;75.3876054753422;64.1977640959171;76.0425691013486;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.305;98.695;72.3384376136042;70.1832083000798;74.558741189318;75.3872867054191;64.1977640959171;76.0424355721725;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.325;98.675;72.338364906895;70.1832083000798;74.5587213342599;75.3869866866679;64.1977640959171;76.042315395914;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.345;98.655;72.3382881609242;70.1832083000798;74.5586915516728;75.3866866679167;64.1977640959171;76.0421885431967;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.367;98.633;72.3381912186452;70.1832083000798;74.5586617690857;75.3862928933058;64.1977640959171;76.0420283081853;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.388;98.612;72.3381144726744;70.1832083000798;74.5586319864986;75.3859928745547;64.1977640959171;76.041901455468;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.411;98.589;72.3380175303954;70.1832083000798;74.5586022039114;75.3855990999437;64.1977640959171;76.0417412204567;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.433;98.567;72.3379246273781;70.1832083000798;74.5585724213243;75.3852240765048;64.1977640959171;76.0415876619041;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.455;98.545;72.3378438421457;70.1832083000798;74.5585426387372;75.3849053065817;64.1977640959171;76.041454132728;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.477;98.523;72.3377468998667;70.1832083000798;74.5585128561501;75.3845115319707;64.1977640959171;76.0412938977167;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.5;98.5;72.337658036111;70.1832083000798;74.558483073563;75.3841552597037;64.1977640959171;76.0411470156229;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.522;98.478;72.3375651330937;70.1832083000798;74.5584433634468;75.3837989874367;64.1977640959171;76.0409934570704;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.544;98.456;72.3374722300763;70.1832083000798;74.5584135808597;75.3834239639978;64.1977640959171;76.0408398985178;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.566;98.434;72.3373914448439;70.1832083000798;74.5583837982726;75.3831051940746;64.1977640959171;76.0407063693417;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.589;98.411;72.3372945025649;70.1832083000798;74.5583341606274;75.3827489218076;64.1977640959171;76.0405461343304;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.613;98.387;72.3371935210244;70.1832083000798;74.5582745954532;75.3823926495406;64.1977640959171;76.0403792228602;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.637;98.363;72.3370885002222;70.1832083000798;74.5581852476919;75.3820738796175;64.1977640959171;76.0402056349312;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.661;98.339;72.3369713616351;70.1832083000798;74.5580859724015;75.3817176073505;64.1977640959171;76.0400120176259;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.686;98.314;72.3368623015713;70.1832083000798;74.5579767695821;75.3814175885993;64.1977640959171;76.0398317532381;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.711;98.289;72.3367572807691;70.1832083000798;74.5578774942917;75.3811175698481;64.1977640959171;76.0396581653091;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.734;98.266;72.3366441814436;70.1832083000798;74.5577980740594;75.3807425464092;64.1977640959171;76.0394712244625;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.757;98.243;72.3365351213798;70.1832083000798;74.5577186538271;75.3803862741421;64.1977640959171;76.0392909600748;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.783;98.217;72.3364139435311;70.1832083000798;74.5576293060657;75.3799924995312;64.1977640959171;76.0390906663106;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.809;98.191;72.3362806478976;70.1832083000798;74.5575399583044;75.3795424714045;64.1977640959171;76.03887034317;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.836;98.164;72.3361513915256;70.1832083000798;74.557440683014;75.3791299456216;64.1977640959171;76.0386566964882;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.863;98.137;72.3360180958921;70.1832083000798;74.5573612627817;75.3786611663229;64.1977640959171;76.0384363733476;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.89;98.11;72.3358888395201;70.1832083000798;74.5572619874913;75.37824864054;64.1977640959171;76.0382227266658;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.917;98.083;72.335751504625;70.1832083000798;74.5571627122009;75.3777986124133;64.1977640959171;76.0379957270664;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.944;98.056;72.3356141697298;70.1832083000798;74.5570634369106;75.3773485842865;64.1977640959171;76.037768727467;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
1.974;98.026;72.3354687563113;70.1832083000798;74.5569641616202;75.3768610538159;64.1977640959171;76.0375283749499;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
2.005;97.995;72.3353152643697;70.1832083000798;74.5568549588008;75.3763547721733;64.1977640959171;76.0372746695153;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
2.036;97.964;72.3351698509512;70.1832083000798;74.5567556835104;75.3758672417026;64.1977640959171;76.0370343169983;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
2.067;97.933;72.3350123197479;70.1832083000798;74.5566365531619;75.37536096006;64.1977640959171;76.0367739351048;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
2.099;97.901;72.3348588278063;70.1832083000798;74.5565372778715;75.3748359272455;64.1977640959171;76.0365202296702;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
2.132;97.868;72.3346972573414;70.1832083000798;74.5564181475231;75.3743108944309;64.1977640959171;76.0362531713179;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
2.166;97.834;72.3345195298299;70.1832083000798;74.5562890896456;75.3737296081005;64.1977640959171;76.0359594071305;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
2.201;97.799;72.334357959365;70.1832083000798;74.5561798868262;75.373185824114;64.1977640959171;76.0356923487782;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
2.234;97.766;72.3341923496385;70.1832083000798;74.5560607564777;75.3726420401275;64.1977640959171;76.0354186139672;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
2.271;97.729;72.3340105828654;70.1832083000798;74.5559316986002;75.3720420026252;64.1977640959171;76.0351181733209;72.4693774537297;69.4099904397706;65.8322616407982;53.1383367139959;64.8016181892667
