"pr_lost";"pr_rem";"ave_pr_rem";"amphibians";"birds";"mammals";"reptiles";"LC";"NT";"VU";"EN";"CR";"endangered"
2.321;97.679;81.8607787696409;82.734221867518;83.0631688672689;83.7886742921433;72.8312054439404;84.7473761516891;82.0138530566461;80.0610898661568;79.2173503325942;67.7169371196754;77.2562064727571
2.383;97.617;81.8489881649634;82.7286033519553;83.0482080810086;83.7736171010688;72.8228775113415;84.7298437708639;82.0073471676949;80.0577915869981;79.2159090909091;67.716430020284;77.2541581319131
2.447;97.553;81.8355293452357;82.7216440542697;83.0309242529534;83.758353647103;72.8118276085548;84.7103752169849;81.9989904655076;80.052103250478;79.2131929046563;67.7150101419878;77.2504301515772
2.508;97.492;81.8248697338127;82.7177015163607;83.0173136106423;83.7439714982186;72.8035968891769;84.6946721858726;81.9938867077959;80.0487093690249;79.2111973392461;67.7147058823529;77.2481769766489
2.571;97.429;81.8121945308398;82.7117637669593;83.0005559416261;83.7288768048003;72.7947504860661;84.6763853652023;81.9847448121144;80.0434990439771;79.2089246119734;67.7143002028398;77.2450225317493
2.632;97.368;81.8006705174294;82.7065123703113;82.9856845031272;83.7146446652916;72.7860985093973;84.6596074242222;81.9779024116657;80.0380497131931;79.2072616407982;67.7138945233266;77.2419909873003
2.693;97.307;81.77981580967;82.7002394253791;82.9552268440385;83.6961747609226;72.7628645495787;84.6328147950327;81.951598429613;80.0195028680688;79.2019401330377;67.7078093306288;77.2308480131094
2.753;97.247;81.7695156925314;82.6956105347167;82.9421423607664;83.6830864429027;72.7549578742709;84.6174455868607;81.9463264161526;80.0161567877629;79.2003880266075;67.7074036511156;77.2287587054486
2.812;97.188;81.7547279557297;82.6870869912211;82.9239253449816;83.6658166135383;72.7429358392741;84.5963880357858;81.9384183959619;80.0105640535373;79.1974501108648;67.7070993914807;77.2252150757886
2.873;97.127;81.7399765722826;82.6803511572227;82.9028293457758;83.65072192012;72.7332145171743;84.5757511016157;81.9249579360628;80.0037284894837;79.1946784922395;67.7064908722109;77.2211388775092
2.933;97.067;81.7294017853536;82.6759776536313;82.8894867467487;83.6369960622539;72.7245301360985;84.5602483642676;81.9191811553561;79.9988527724665;79.1930709534368;67.7059837728195;77.2183531339615
2.993;97.007;81.7152805267197;82.6693695131684;82.8712002382607;83.620288768048;72.7132209980557;84.539558018427;81.910263600673;79.9939770554493;79.1900776053215;67.7057809330629;77.2151167554281
3.055;96.945;81.7036555317688;82.6638946528332;82.8555147423806;83.6062441402588;72.7065456902139;84.5226131659768;81.9025238362311;79.9902007648184;79.1875277161863;67.7049695740365;77.2123924621057
3.114;96.886;81.6903380861978;82.6577813248204;82.8386776531321;83.5898181136321;72.6954633830201;84.5037388169315;81.8916993830623;79.9836520076482;79.185088691796;67.7042596348884;77.2085415813191
3.176;96.824;81.6778648463061;82.6517637669593;82.8232204904199;83.5746859178699;72.6842190537913;84.4859260248364;81.8844643858665;79.9776290630975;79.1810975609756;67.7035496957404;77.2043424825891
3.235;96.765;81.6649270913277;82.6456664006385;82.8057083291969;83.5597412338271;72.6757939079715;84.4677994391775;81.8730229949523;79.9715583173996;79.1788248337029;67.7024340770791;77.2006759524785
3.298;96.702;81.6511289736236;82.6375099760575;82.7882954432642;83.5438777423589;72.6659105638367;84.448103885699;81.861862030286;79.9646749521988;79.1760532150776;67.7020283975659;77.1966202376075
3.358;96.642;81.6388940501676;82.6324022346369;82.7726099473841;83.5269641852616;72.6585547634478;84.4300974762986;81.8551318003365;79.9604206500956;79.1742239467849;67.7014198782962;77.1939983613273
3.423;96.577;81.6228783778325;82.623942537909;82.7522585128561;83.5088318019876;72.6450097213221;84.4075176926158;81.8435221536736;79.9532982791587;79.1705099778271;67.7009127789047;77.1894715280623
3.483;96.517;81.6102152926445;82.6191221069433;82.736036930408;83.4914494655916;72.6361957226183;84.3890906663106;81.8357823892316;79.9479445506692;79.1682926829268;67.7004056795132;77.1862556329373
3.538;96.462;81.5997939976572;82.6153870710295;82.7211654919091;83.4784736546034;72.6311406351264;84.3737748698091;81.8293886707796;79.944120458891;79.1671840354767;67.7002028397566;77.1841663252765
3.598;96.402;81.5853132447389;82.6071348762969;82.7033753598729;83.4609975623476;72.6199935191186;84.3535652290025;81.8177229388671;79.9364244741874;79.1643569844789;67.6987829614605;77.1795370749693
3.656;96.344;81.5737528779739;82.6022346368715;82.6879181971607;83.4473092068254;72.6113091380428;84.3362464948591;81.8120583286596;79.9326959847036;79.1629157427938;67.6983772819473;77.1773248668578
3.715;96.285;81.5626125944177;82.597094972067;82.6735629901717;83.4335458466154;72.6030136098509;84.320056082254;81.8055524397084;79.9280592734226;79.160199556541;67.6973630831643;77.1741294551413
3.776;96.224;81.5472957143434;82.5889704708699;82.6537674972699;83.4159197449841;72.5917044718082;84.2986446788623;81.7949523275379;79.919120458891;79.155487804878;67.6966531440162;77.1684145841868
3.825;96.175;81.5379650199943;82.5849321628093;82.640980839869;83.4046127882993;72.5863253402463;84.2853785552143;81.7896242288278;79.9144359464627;79.1538802660754;67.696247464503;77.1657312576813
3.874;96.126;81.5271680736761;82.5803032721468;82.626645487938;83.3914119632477;72.5787103046014;84.2698357591134;81.7810431856422;79.9093690248566;79.1521064301552;67.696247464503;77.1629045473167
3.923;96.077;81.517623298461;82.5767278531524;82.6141963665244;83.379336208513;72.5709008425146;84.2560956068901;81.7758833426809;79.9049235181644;79.1505543237251;67.6957403651116;77.1603236378533
3.973;96.027;81.5055984166094;82.5694493216281;82.5983421026506;83.3664541533846;72.5632209980557;84.2391173721458;81.7688726864834;79.8989961759082;79.1480598669623;67.695537525355;77.1568209750102
4.025;95.975;81.4938441652866;82.5622984836393;82.5841655911844;83.3515094693418;72.5555411535969;84.2229937241287;81.759730790802;79.8930210325048;79.1430709534368;67.695537525355;77.1524170421958
4.074;95.926;81.4835925192875;82.5574620909816;82.5708825573315;83.3390024376524;72.548088139987;84.2078248097209;81.7539540100953;79.8898661567878;79.1405210643016;67.6953346855984;77.1500819336338
4.126;95.874;81.4724360786848;82.5519712689545;82.5570237267944;83.3258578661166;72.5376863253402;84.1921217786086;81.7449242849131;79.8850382409178;79.1386363636364;67.6951318458418;77.1472757066776
4.176;95.824;81.4581451710627;82.5446927374302;82.5387173632483;83.3083630226889;72.5278029812054;84.1717051675791;81.7334268087493;79.8773900573614;79.1362527716186;67.6948275862069;77.1430561245391
4.23;95.77;81.4491335783819;82.5415642458101;82.5268539660479;83.2965122820176;72.5210628645496;84.1585191614368;81.7292204150309;79.874378585086;79.1345898004435;67.6947261663286;77.1411306841458
4.293;95.707;81.4343175667488;82.5362011173184;82.505996227539;83.2795049690606;72.5105638366818;84.1374549339031;81.7174985978688;79.8687858508604;79.1279933481153;67.6936105476673;77.1360712822614
4.358;95.642;81.4203861534112;82.5299600957702;82.4875012409411;83.2621038814926;72.501911860013;84.1176191747897;81.7065619742008;79.8629541108987;79.1230044345898;67.6934077079108;77.1316878328554
4.423;95.577;81.4073272205841;82.524740622506;82.4705946589894;83.2462216388524;72.4903758911212;84.0983642675925;81.6999439147504;79.8582695984704;79.1217849223947;67.6919878296146;77.1289430561245
4.489;95.511;81.3923173243931;82.517382282522;82.4510175717264;83.2283142696419;72.4797472456254;84.0766791293898;81.6895681435782;79.8518642447419;79.1190687361419;67.6913793103448;77.1250716919295
4.555;95.445;81.3733691481197;82.509992019154;82.4233197657103;83.2087380461279;72.4669799092677;84.0514354386433;81.6727425687044;79.8330305927342;79.1134700665188;67.6902636916836;77.1147070872593
4.621;95.379;81.3582905844812;82.5034796488428;82.4033058671697;83.1896306019126;72.4575826312379;84.0299706235812;81.6587212563096;79.8270554493308;79.1103658536585;67.6897565922921;77.1108971732896
4.676;95.324;81.3463424486004;82.4982920989625;82.3871239948377;83.1751546971686;72.450097213221;84.0130791828014;81.6505888951206;79.8185946462715;79.1083702882483;67.6892494929006;77.1064317902499
4.732;95.268;81.3335339499939;82.490518754988;82.3706840067507;83.1605850365648;72.4419637070642;83.9944118039792;81.6438586651711;79.8134321223709;79.1060421286031;67.6883367139959;77.1031749283081
4.788;95.212;81.3211616916428;82.4845011971269;82.3551374962772;83.1459216201013;72.4310110174984;83.9769728935772;81.63600673023;79.8080305927342;79.1034368070953;67.6881338742394;77.0998566161409
4.844;95.156;81.3097830916508;82.4794094173982;82.3400476521394;83.1313894618414;72.4244329228775;83.9601348644679;81.6291643297813;79.8040630975143;79.1016629711752;67.6878296146045;77.0974395739451
4.9;95.1;81.2981742537464;82.4739824421389;82.3249180978854;83.1167072942059;72.4170771224887;83.9429496595006;81.6228266965788;79.7998087954111;79.0994456762749;67.6875253549696;77.0947357640311
4.966;95.034;81.2812861009008;82.4658419792498;82.3027300704855;83.0983873992125;72.402203499676;83.9193617305381;81.6070106561974;79.7917304015296;79.0960643015521;67.6870182555781;77.0899221630479
5.033;94.967;81.2678838308357;82.4595849960096;82.2842747940038;83.0833114569661;72.3936811406351;83.899586059554;81.5989904655076;79.7869980879541;79.0934589800443;67.6868154158215;77.0868906185989
5.102;94.898;81.2511006987923;82.451572226656;82.2628710413978;83.063772735796;72.3789371354504;83.8753638670049;81.5867077958497;79.7797801147228;79.0904101995565;67.6860040567951;77.082507169193
5.171;94.829;81.2348063174052;82.4425538707103;82.2418941725405;83.0433339583724;72.3703175631886;83.852376819335;81.574929893438;79.7708891013384;79.0866407982262;67.6843813387424;77.0769766489144
5.24;94.76;81.2200872480511;82.4358180367119;82.2230120123101;83.0242077629852;72.3605962410888;83.8310655628255;81.5646102075154;79.7650573613767;79.0839800443459;67.683569979716;77.0733306022122
5.308;94.692;81.2048188391162;82.4281085395052;82.2028889109501;83.0075192199512;72.348282566429;83.8100747763386;81.5530566461021;79.7551625239006;79.080044345898;67.6819472616633;77.0673084801311
5.377;94.623;81.1868925960334;82.4172386272945;82.1800258115755;82.9867429214326;72.3370706416073;83.7835558819602;81.5437464946719;79.7487571701721;79.0775498891353;67.6810344827586;77.0634575993445
5.446;94.554;81.1618895665872;82.4095291300878;82.1454780105232;82.964129008063;72.3039857420609;83.7514287621845;81.5106561974201;79.7302103250478;79.0710088691796;67.673630831643;77.0515977058583
5.478;94.522;81.1555802399321;82.4064006384677;82.1370594658989;82.9568160510032;72.299837977965;83.7422085725731;81.5070106561974;79.7270076481836;79.0697893569845;67.6730223123732;77.0496517820565
5.503;94.497;81.149218402876;82.4029848363927;82.1286309937457;82.9494655915995;72.2959494491251;83.7330484710909;81.5025238362311;79.7241873804971;79.0680709534368;67.6728194726166;77.0477673084801
5.528;94.472;81.1433695520459;82.4005107741421;82.1215129554254;82.941665104069;72.2907647440052;83.7248831619709;81.4974761637689;79.7215583173996;79.0667405764967;67.6727180527383;77.046128635805
5.552;94.448;81.1376459183261;82.3977174780527;82.1139779608855;82.9343521470092;72.2877511341542;83.7162237948992;81.4941110487942;79.7200286806883;79.0663525498891;67.6725152129818;77.045288816059
5.581;94.419;81.1319828735307;82.3954828411812;82.1064032562295;82.9273767110444;72.2836357744653;83.7077513686741;81.4910263600673;79.7183078393881;79.0652993348115;67.6724137931034;77.0441417451864
5.634;94.366;81.1194490447146;82.3892258579409;82.0905688474139;82.9114007125445;72.2750810110175;83.6903124582721;81.480538418396;79.7123326959847;79.0623614190687;67.6718052738337;77.0403727980336
5.688;94.312;81.104681504221;82.3824900239425;82.070227340415;82.8950309394337;72.2649708360337;83.6692882894912;81.4682557487381;79.7060229445507;79.0584257206208;67.670892494929;77.0360303154445
5.745;94.255;81.0900553378842;82.3771747805267;82.0495383698997;82.8771985749109;72.2567725210629;83.6493256776606;81.4549074593382;79.6983747609943;79.0492793791574;67.6703853955375;77.0292707906596
5.799;94.201;81.077565940946;82.3723862729449;82.0324729474834;82.8623663978999;72.247634478289;83.6312257978368;81.4459338194055;79.693068833652;79.0467849223947;67.669878296146;77.0259729619009
5.857;94.143;81.064591832613;82.3664964086193;82.0161421622158;82.8457716107257;72.2374918988983;83.6125383896381;81.4360067302299;79.6881931166348;79.045177383592;67.6693711967546;77.0231872183531
5.913;94.087;81.0508219897403;82.3590901835595;81.9978655812568;82.8298893680855;72.2291639662994;83.5926692482307;81.4268087492989;79.6824569789675;79.0411862527716;67.668154158215;77.0190086030316
5.969;94.031;81.0369390475421;82.3526576217079;81.9811079122406;82.81231951997;72.2159105638367;83.573294164775;81.4154234436343;79.6755258126195;79.0389689578714;67.6677484787018;77.0151372388365
6.031;93.969;81.0211576523811;82.344213886672;81.9605082894868;82.7940371273205;72.2052819183409;83.550380558152;81.4029725182277;79.6691682600382;79.0366962305987;67.6663286004057;77.01128635805
6.097;93.903;81.0039019267278;82.3345251396648;81.9383202620868;82.773560847553;72.1943292287751;83.5260982774736;81.3887829500841;79.6602294455067;79.0338691796009;67.6651115618661;77.0061655059402
6.166;93.834;80.9889203053682;82.3279489225858;81.9194083192693;82.7535158447403;72.1838626053143;83.5051208439044;81.3761637689288;79.6530114722753;79.0302106430155;67.6647058823529;77.0016386726751
6.234;93.766;80.9738821343458;82.321308858739;81.8997716668321;82.7355897243578;72.1717757615036;83.4830551475497;81.3676948962423;79.6472275334608;79.0271064301552;67.6628803245436;76.9976444080295
6.304;93.696;80.9544371288928;82.3130885873903;81.8748436414177;82.7125820363773;72.1535968891769;83.4552009614101;81.3560852495794;79.6377629063097;79.0235587583149;67.6601419878296;76.9917247029906
6.374;93.626;80.9393424082078;82.3064644852354;81.8552169165095;82.692743296456;72.1442968243681;83.4328949125384;81.3479528883904;79.6322179732314;79.0211197339246;67.6591277890467;76.9882425235559
6.443;93.557;80.9195217514238;82.2975418994413;81.8292663556041;82.6701668854303;72.1271224886585;83.4053879022566;81.3280987100393;79.6236137667304;79.0169068736142;67.6576064908722;76.9826915198689
6.514;93.486;80.9029527002464;82.2897206703911;81.8075548495979;82.64927807988;72.1170447180817;83.3812591801309;81.3170499158721;79.6179254302103;79.0144678492239;67.657200811359;76.9792707906596
6.587;93.413;80.8863715312841;82.2822984836393;81.7860220391145;82.6285205325333;72.1052495139339;83.3574576044866;81.3071228266966;79.6104206500956;79.0118625277162;67.6548681541582;76.9746210569439
6.657;93.343;80.8687199579917;82.2722266560255;81.7623051722426;82.6085692855803;72.0959818535321;83.3325811189745;81.2922041503085;79.6030592734226;79.0094235033259;67.6478701825558;76.9691519868906
6.731;93.269;80.8530516621562;82.266049481245;81.7410404050432;82.5893118319895;72.0855152300713;83.3099612765389;81.2813236118901;79.5965583173996;79.0072062084257;67.6466531440162;76.9653011061041
6.805;93.195;80.8343619986266;82.2579090183559;81.7163307852675;82.5683855240953;72.0689241736876;83.283802910936;81.2664610207515;79.5848470363289;79.0033813747228;67.6459432048682;76.9587259319951
6.89;93.11;80.8108211818879;82.2449162011173;81.6859525464112;82.5395649728108;72.0554115359689;83.2501134997997;81.2498597868761;79.571223709369;78.999667405765;67.6447261663286;76.9512699713232
6.974;93.026;80.7912388415398;82.2371747805267;81.6592276382408;82.5161447590474;72.0417368762152;83.2215048738149;81.2386988222098;79.562810707457;78.994623059867;67.6432048681542;76.9454936501434
7.059;92.941;80.7713131639536;82.2289225857941;81.6324133823091;82.4921995124695;72.0275437459494;83.1927961009481;81.2218732473359;79.5545889101338;78.9914634146341;67.6418864097363;76.9405366653011
7.141;92.859;80.7538272003878;82.2210694333599;81.6102154273801;82.4706919182449;72.0128321451717;83.1674255574843;81.210263600673;79.5481357552581;78.9883037694013;67.6412778904665;76.9364809504302
7.22;92.78;80.7298178293008;82.2031284916201;81.5820410999702;82.4433714607163;71.9958198314971;83.1355387902257;81.1909702748177;79.5358030592734;78.9840909090909;67.6397565922921;76.9293322408849
7.297;92.703;80.7106878862544;82.1951795690343;81.5563585823488;82.4207012938309;71.9814970836034;83.1079983976499;81.1779584969153;79.5291586998088;78.9800997782705;67.6385395537525;76.9247644408029
7.376;92.624;80.6900997697621;82.1837669592977;81.5298123697012;82.3971873242078;71.9667854828257;83.0787421551609;81.160796410544;79.5209847036329;78.9763303769401;67.6362068965517;76.9193977877919
7.453;92.547;80.6746738296239;82.1769672785315;81.510175717264;82.378979936246;71.952397926118;83.0568967819469;81.1495793606282;79.5138145315488;78.9733370288248;67.6356997971602;76.9151167554281
7.535;92.465;80.6557700852284;82.1687310454908;81.4859525464112;82.3555972248266;71.9369410239793;83.0294698891708;81.136399326977;79.5070745697897;78.9703436807095;67.6349898580122;76.9109791069234
7.606;92.394;80.6371733247162;82.1577653631285;81.4618286508488;82.3359272454528;71.9227478937135;83.0035986112966;81.1197420078519;79.4989005736138;78.9674611973392;67.6340770791075;76.9062269561655
7.678;92.322;80.6152078200105;82.1474381484437;81.4322148317284;82.3102006375399;71.9086195722618;82.9734811056216;81.0945036455412;79.4880497131931;78.9643569844789;67.6326572008114;76.9001433838591
7.749;92.251;80.5994183463263;82.1405426975259;81.4115457162712;82.2904181511344;71.8976020738821;82.9501669114702;81.0857543466068;79.482552581262;78.9611419068736;67.6320486815416;76.8964768537485
7.819;92.181;80.5780829664337;82.1312529928172;81.3830735629902;82.2664166510407;71.8797148412184;82.9203164641474;81.0634885025238;79.4724187380497;78.9569844789357;67.6307302231237;76.8903318312167
7.887;92.113;80.5628953427314;82.1242936951317;81.3636156060756;82.2473467091693;71.8684705119896;82.8982908265456;81.0521031968592;79.4675430210325;78.9545454545455;67.62738336714;76.8866653011061
7.956;92.044;80.5462980167225;82.1177174780527;81.3424401866375;82.2271516969811;71.8526895657809;82.8744425156897;81.040269209198;79.4602294455067;78.9512749445676;67.6261663286004;76.8820770176157
8.021;91.979;80.5288524457729;82.1101675977654;81.3188424501142;82.2068441777611;71.8401814646792;82.8501068233409;81.0283791362872;79.4516252390057;78.9446784922395;67.6232251521298;76.8753584596477
8.09;91.91;80.5035666680131;82.1025698324022;81.2835798669711;82.1827864241515;71.8094296824368;82.8188676725865;81.0006169377454;79.4252390057361;78.9352549889135;67.6065922920892;76.8572101597706
8.157;91.843;80.4870016560973;82.0957382282522;81.2617492306165;82.1612788299269;71.798833441348;82.7950460675658;80.9907459338194;79.4165391969407;78.9317627494457;67.6052738336714;76.8519254403933
8.225;91.775;80.4703154663327;82.0888108539505;81.2403454780105;82.1393587099194;71.7867790019443;82.7713846975564;80.9774537296691;79.4077915869981;78.9291574279379;67.604462474645;76.8470503891848
8.296;91.704;80.4507129296765;82.0790582601756;81.2160031768093;82.1162197637352;71.7687621516526;82.7431232474296;80.9618059450365;79.3992829827916;78.9266075388027;67.6036511156187;76.8422982384269
8.375;91.625;80.4289857414065;82.0659217877095;81.1883252258513;82.092030751922;71.7532728451069;82.7125650954734;80.9458216489063;79.3899617590822;78.9231152993348;67.6004056795132;76.8363580499795
8.456;91.544;80.4089388859717;82.056312849162;81.162672490817;82.0682355147197;71.7368114063513;82.6840365869943;80.932529444756;79.3811663479923;78.9203436807095;67.5905679513185;76.8295780417861
8.538;91.462;80.386222078604;82.0472625698324;81.1312518614117;82.0411963247703;71.7222294232016;82.6516223794899;80.9174425126192;79.3716539196941;78.9123614190687;67.5888438133874;76.8222040147481
8.621;91.379;80.3646645393222;82.0367118914605;81.1037426784473;82.0151321957622;71.7055411535969;82.6204366404059;80.9056646102075;79.3630975143403;78.9077050997783;67.5870182555781;76.8164481769766
8.703;91.297;80.3386516944703;82.0230806065443;81.0707832820411;81.9895180948809;71.6763771872975;82.5841434103352;80.8831183398766;79.3511472275335;78.89955654102;67.5834685598377;76.8075993445309
