"pr_lost";"pr_rem";"ave_pr";"amphibians";"birds";"mammals";"reptiles";"LC";"NT";"VU";"EN";"CR"
0.13449;0.86551;0.747547239164681;0.725029529130088;0.760403554055396;0.761168573035815;0.727757615035645;0.765908398985178;0.743410544026921;0.73896223709369;0.706717294900222;0.649475659229209
0.13561;0.86439;0.747507896756473;0.725026017557861;0.760342996128264;0.761111569473092;0.727745301360985;0.765848511149686;0.743394279304543;0.738948374760994;0.706708980044346;0.649475659229209
0.13671;0.86329;0.74746936220059;0.725021548284118;0.760283728779907;0.761057003562723;0.727732987686325;0.765789891841367;0.743380257992148;0.738933556405354;0.70670066518847;0.649475659229209
0.13782;0.86218;0.747430746859474;0.725017557861133;0.760226149111486;0.760997937371086;0.727721322099806;0.765731406062225;0.743363432417274;0.738921606118547;0.706690133037694;0.649474645030426
0.13893;0.86107;0.747388415397665;0.725012450119713;0.760160428869254;0.76093849615601;0.727709332469216;0.76566711176392;0.743344924284913;0.738906787762906;0.706681263858093;0.649474645030426
0.14006;0.85994;0.747348628670679;0.72500782122905;0.760099970217413;0.760879804987812;0.727698314970836;0.7656068233409;0.743327537857543;0.73889292543021;0.706670731707317;0.649474645030426
0.14121;0.85879;0.747306579957184;0.725003351955307;0.760035937655118;0.76081867616726;0.727684705119896;0.7655430631593;0.743306786315199;0.738879541108987;0.706661308203991;0.649473630831643
0.14238;0.85762;0.747264652421537;0.724997605746209;0.759973195671597;0.760756984811551;0.727671419313027;0.765480571504874;0.743281547952888;0.738865200764818;0.70664911308204;0.64947261663286
0.14356;0.85644;0.747220462899382;0.724991859537111;0.759905787749429;0.760694355897244;0.727656837329877;0.765414073975164;0.74326135726304;0.738848470363289;0.706638580931264;0.64947261663286
0.14474;0.85526;0.747175707880599;0.724987390263368;0.759837684900228;0.760630789424339;0.727639014906027;0.76534664174122;0.743238362310712;0.738832695984704;0.706627494456763;0.649471602434077
0.1459;0.8541;0.747130629720887;0.724981324820431;0.759771369006254;0.76056534783424;0.727619248217758;0.765278942448925;0.743210880538418;0.738815965583174;0.706618070953437;0.649471602434077
0.14704;0.85296;0.747085591953791;0.724975259377494;0.759703861808796;0.760501968873055;0.727600129617628;0.765210842569101;0.743184520471116;0.738801625239006;0.706609201773836;0.649470588235294
0.14824;0.85176;0.747037686310942;0.724969193934557;0.759632979251464;0.760433527095443;0.727577770576798;0.76513887034317;0.743154234436343;0.738784894837476;0.70660199556541;0.649469574036511
0.14945;0.85055;0.74698768025205;0.724962170790104;0.759560905390648;0.760359084942809;0.727554763447829;0.765062959006543;0.743128996074032;0.738767208413002;0.706594235033259;0.649469574036511
